-0.137410
0.541952
0.405681
-0.384786
0.626606
0.029242
0.278792
0.391503
0.177097
-0.288524
-0.132319
0.430128
-0.016230
0.401466
0.365499
-0.033311
-0.233510
-0.526774
-0.110439
-0.160944
-0.071338
-0.228292
-0.091940
0.239175
-0.159019
-0.166488
0.280001
0.388391
-0.449628
0.413839
-0.189264
-0.576971
-0.031607
0.420680
-0.232085
-0.343332
-0.003030
-0.436528
-0.097885
-0.220498
0.405952
0.170988
0.026768
0.498208
0.440670
0.183084
0.270148
-0.214285
0.319196
-0.699006
0.163089
0.133191
0.479967
0.489618
0.209178
0.295793
0.179178
0.027863
0.027105
0.326162
0.309048
0.076066
-0.334529
0.533623
0.001607
-0.405153
0.196457
-0.378055
0.360247
-0.401539
-0.514626
-0.065746
-0.660350
-0.438308
0.362741
