0.181182,-0.059500,0.701963,0.315508,-0.720377,0.033443,-0.543526,0.030622,-0.107351,-0.613544,0.266465,-0.236164,0.280322,0.221842,0.031680,0.249572,-0.551472,0.262374,0.298388,0.148391,0.105794,0.382020,-0.205215,0.273010,-0.104226,-0.194423,-0.691687,0.125741,0.280101,0.233118,-0.604057,0.474430,0.060111,0.306111,-0.089957,-0.260284,0.602147,0.249717,-0.306160,0.407504,-0.334639,0.395186,-0.388798,-0.393233,-0.045971,-0.716559,0.385806,-0.270518,0.274205,0.654912,-0.312347,-0.497547,-0.565180,0.304679,0.508236,-0.217903,0.365531,-0.411411,0.405401,-0.547909,-0.201684,-0.545292,-0.215551,-0.265419,0.124716,0.123425,-0.476044,-0.205233,0.518509,0.024776,0.550468,0.756584,0.474115,0.278335,-0.539264
0.442521,-0.567913,0.368175,0.996860,-0.628216,-0.692902,0.252457,0.620173,0.613147,-0.762512,-0.316916,0.127424,-0.111758,0.040947,0.662440,-0.321864,-0.006208,1.040119,0.027580,0.518326,-0.468260,-0.668523,-0.738661,-0.369361,0.040641,0.273091,0.004831,-0.492948,0.831697,-0.156125,-0.271169,0.354994,-0.112636,-0.153798,-0.871182,0.268911,0.198532,-0.358632,0.112232,-0.342526,-0.318965,0.525758,0.097613,-0.059034,-0.074493,0.734454,0.379604,0.440848,-0.573178,0.197668,0.122489,-0.493972,0.116366,-0.409025,-0.231684,-0.144122,1.137143,0.105335,0.377331,-0.990007,-0.876214,-0.425535,-0.154888,0.213665,-0.102938,0.532004,-0.187089,-0.331093,0.016186,0.505313,0.811750,-0.411869,0.952570,-0.071393,0.384594
-0.027180,-0.766244,-0.114066,0.597992,-0.311074,-0.069084,0.525772,0.520728,0.127671,-0.726511,-0.149999,-0.255532,0.322385,-0.023689,0.567019,0.181715,-0.195559,-0.197151,-0.364468,0.366341,-0.218117,0.733617,-0.304354,0.179467,-0.064340,0.205067,0.687377,-0.809295,-0.104617,-0.057196,0.899164,0.486083,-0.550000,-0.152297,0.669284,0.286026,-0.279596,0.738052,0.281031,-0.773177,0.301190,0.371503,-0.046795,-0.265021,-0.590177,0.349576,-0.123994,0.516614,-0.157895,0.011101,-0.226918,0.016173,-1.167993,0.124421,-0.861276,-0.224326,-0.188958,-0.827012,-0.301601,0.055062,-0.341645,-0.506860,-0.316027,-0.003357,-0.263238,0.703523,0.425948,0.599019,0.115873,0.947966,-0.145016,0.751443,0.641711,0.299897,-0.270211
0.095252,-0.891558,-0.191817,0.625087,-0.402281,0.550407,0.611013,-0.620052,-0.139483,-0.760848,-0.598908,0.124033,0.529439,0.695690,0.516629,-0.582560,-0.177882,0.348621,0.012286,-0.051525,0.013169,0.074535,-0.023898,-0.787659,0.442889,-0.407705,0.850632,0.423438,0.572594,-0.136391,0.625282,0.231046,0.379936,-0.085383,0.004241,0.973447,0.235234,0.184777,0.711542,0.423561,-0.515116,-0.434411,0.142274,-0.611581,-0.766098,-0.035408,-0.355601,0.439090,-0.365484,0.879858,0.559640,-0.964718,0.101248,-0.073360,0.542574,-0.055655,-0.436533,0.465608,-0.571327,-0.052068,0.661333,-0.325906,-0.274250,-0.410901,-0.435498,-0.318364,0.448500,-0.068970,0.448862,-0.406188,0.072736,-0.042522,0.367648,0.399379,-0.020326
-0.147377,0.688583,0.186237,0.657383,-0.455129,0.034342,-0.353420,-0.333783,0.994440,-0.082544,0.379370,-0.041149,-0.271352,-0.034056,0.048587,0.084893,-0.351527,-0.055816,0.504686,-0.374369,-0.574692,0.101640,0.566837,0.084544,0.067351,-0.157619,0.712269,-0.394886,-0.189494,-0.598627,-0.414912,-0.502004,0.529209,-0.395676,-0.027449,-0.289666,0.403831,-0.149449,-0.588939,0.027301,-0.322283,-0.049851,0.123744,-0.491093,0.714904,0.874349,-0.245809,1.497615,0.562876,0.446901,0.794585,-0.555453,0.514910,0.322602,0.921584,-0.387766,0.418434,0.019323,-0.267275,-0.211601,-0.004973,-0.450089,1.153988,-0.349309,-0.845628,-0.263822,0.346355,0.114241,0.617273,0.542842,0.147150,-0.010151,-0.015937,0.018217,-0.254175
0.379936,0.643758,0.701162,0.827475,-0.423663,-0.513713,-0.100780,-0.721078,-0.623971,-0.096055,-0.573617,0.215011,-1.224316,-0.117421,-0.684651,-0.134850,0.477915,-0.440442,-0.002025,-0.031945,-0.905093,0.653233,-0.122010,0.072998,0.117594,-0.425585,0.092315,0.768649,0.141721,-0.148334,0.611650,0.679714,0.442330,-0.061760,0.398526,-0.438541,-0.364879,0.175653,-0.190113,-0.454115,-0.632352,-0.229690,-0.343111,-0.463806,-0.138772,-0.709404,-0.298206,-0.303697,0.297999,-0.050188,-0.077935,-0.328665,-0.496473,-0.297197,-0.050203,0.031024,-0.709763,0.260247,-0.263450,-0.086483,-0.396598,0.166680,0.359184,0.132168,-0.466335,-0.064405,0.616867,-0.397171,-0.893999,-0.381294,0.847941,-0.190462,0.808446,-0.398526,-0.398647
0.422531,-0.341517,1.017253,0.203911,-0.294789,-0.024948,-0.539900,0.214092,-0.921527,-0.406047,0.488099,0.748972,-0.594288,0.169567,0.078076,0.089505,-0.682516,-0.104592,0.194369,-0.094500,0.338257,0.399279,-0.751278,0.420935,0.696688,-0.000432,0.099306,-0.302314,0.333220,0.236659,-0.859243,-0.234697,-0.377478,-0.305565,0.194940,0.118046,0.257127,-0.191820,0.037919,0.143087,0.755681,-1.115658,-0.179560,-0.698772,-0.309169,0.401300,-0.655509,0.902772,0.362520,-0.408389,-0.157680,-0.011263,-0.438278,-0.480709,0.424350,-0.618868,-0.113219,0.142242,0.006154,0.720302,-0.192480,-0.136885,0.368576,0.075412,-0.238790,0.654122,-0.141373,-0.018665,-0.186686,0.457514,0.426427,-0.650868,0.848236,0.283831,-0.283334
0.422481,0.635931,-0.489566,0.597857,-0.658458,0.281221,-0.462926,-0.232595,0.116579,-0.704042,0.260832,-0.623892,-0.476375,-0.623923,-0.636641,0.913843,0.465236,0.879280,0.311277,-0.925052,-0.527394,-0.714235,0.487578,0.795589,0.487109,0.260235,0.462717,0.417419,0.082804,0.216365,0.440055,-0.024318,-0.397094,-0.191033,-0.700571,0.325828,0.719598,0.444135,0.018844,0.317592,0.293744,-0.108979,0.061414,-0.032985,0.014725,-0.649929,-0.090616,-0.717292,0.682057,0.235173,0.374604,-0.131111,-0.336171,-0.389387,0.107183,-0.471139,0.155873,-0.410390,-0.241833,0.374238,0.784309,-0.444513,-0.206520,-0.187738,-0.177136,0.549106,0.376012,0.558298,0.104913,0.276675,0.395007,0.011379,0.789190,0.403675,-0.704141
-0.444001,-0.020950,0.046595,0.302909,-0.897132,0.528818,-0.218049,0.651433,-0.659317,-0.796970,-0.463275,0.668513,0.648804,-0.835987,-0.121237,-0.527666,-0.836252,-0.843393,0.065549,-0.700271,0.227596,-0.970859,-0.386473,-0.138801,-0.304148,0.824206,-0.048835,0.508750,0.583845,0.338913,-0.562878,-0.597867,0.300242,-0.243322,0.340224,0.800403,-0.120739,-0.087467,-0.689869,-0.262718,-0.194467,-0.414488,0.460991,-0.261371,-0.604517,-0.892110,-0.546152,-0.067922,-0.704015,0.285183,0.110689,-0.416417,0.844435,0.312320,-0.915230,-0.790570,-0.119047,-0.381359,-0.012394,0.437690,0.098360,0.326022,1.563599,-0.593842,-0.392040,-0.078260,-0.099289,0.434154,0.297049,-0.275131,0.266239,0.190582,0.055480,0.545975,0.281348
0.465729,0.087920,-1.147670,0.376437,-0.137637,-0.522487,-0.171221,-0.054276,0.525650,0.151097,-0.458134,0.173675,0.382455,-0.408293,-0.041343,0.167717,1.016802,0.499725,-0.623879,0.563898,-0.686193,-0.766988,0.229082,-0.418918,-0.346263,0.697010,-0.389118,0.775076,-0.272529,-0.669792,0.436142,0.234025,0.072583,0.313624,0.391564,-0.044816,-0.529785,-0.187106,-0.074650,-0.416813,-0.590244,0.097062,-0.750768,0.092834,0.128135,-0.390066,0.239619,0.437715,-0.380361,0.846675,-0.033133,-0.476740,-0.504392,0.552527,0.246724,-0.670848,-0.842507,-0.865634,0.574458,0.001223,-0.294521,0.441454,0.078989,-0.625171,-0.616689,0.300851,-0.611965,-0.767047,0.702561,0.287950,0.506696,0.424149,0.577594,-0.516451,0.015632
